created_at,full_text,username,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
2014-06-30,kok dibilangnya masih untuk dosen ya bagi maba unj sudah dapat input biodata di siakad mulai hari ini,terlalumandiri,"['kok', 'dibilangnya', 'masih', 'untuk', 'dosen', 'ya', 'bagi', 'maba', 'unj', 'sudah', 'dapat', 'input', 'biodata', 'di', 'siakad', 'mulai', 'hari', 'ini']","['dibilangnya', 'dosen', 'maba', 'unj', 'input', 'biodata', 'siakad']","['bilang', 'dosen', 'maba', 'unj', 'input', 'biodata', 'siakad']"
2014-06-30,bagi maba unj sudah dapat input biodata di siakad mulai hari ini,SiakadUNJ,"['bagi', 'maba', 'unj', 'sudah', 'dapat', 'input', 'biodata', 'di', 'siakad', 'mulai', 'hari', 'ini']","['maba', 'unj', 'input', 'biodata', 'siakad']","['maba', 'unj', 'input', 'biodata', 'siakad']"
2014-06-30,wah gabisa isi siakad mesti lewat online,bemjikk_unj,"['wah', 'gabisa', 'isi', 'siakad', 'mesti', 'lewat', 'online']","['gabisa', 'isi', 'siakad', 'mesti', 'online']","['gabisa', 'isi', 'siakad', 'mesti', 'online']"
2014-06-30,unj kaaku telat isi siakad krn tgl  dirmhjd  tau nilai ijasah dikertas bagan terakhir tanggal juliko ini  bs  ka,brinayt,"['unj', 'kaaku', 'telat', 'isi', 'siakad', 'krn', 'tgl', 'dirmhjd', 'tau', 'nilai', 'ijasah', 'dikertas', 'bagan', 'terakhir', 'tanggal', 'juliko', 'ini', 'bs', 'ka']","['unj', 'kaaku', 'telat', 'isi', 'siakad', 'tgl', 'dirmhjd', 'nilai', 'ijasah', 'dikertas', 'bagan', 'tanggal', 'juliko', 'bs', 'ka']","['unj', 'kaaku', 'telat', 'isi', 'siakad', 'tgl', 'dirmhjd', 'nilai', 'ijasah', 'kertas', 'bagan', 'tanggal', 'juliko', 'bs', 'ka']"
2014-06-30,hari ini siakad hanya di buka untuk dosen,SiakadUNJ,"['hari', 'ini', 'siakad', 'hanya', 'di', 'buka', 'untuk', 'dosen']","['siakad', 'buka', 'dosen']","['siakad', 'buka', 'dosen']"
2014-06-30,belum buka siakad unj lagi hehe mager sumpah,rentaniiaa,"['belum', 'buka', 'siakad', 'unj', 'lagi', 'hehe', 'mager', 'sumpah']","['buka', 'siakad', 'unj', 'mager', 'sumpah']","['buka', 'siakad', 'unj', 'mager', 'sumpah']"
2014-06-29,info utk tmn maba unj jalur snmptn jika masih ada keluhan mengenai pengisian siakad mpa dsb silakan datang hari inibesok ke cont,BEMUNJ_OFFICIAL,"['info', 'utk', 'tmn', 'maba', 'unj', 'jalur', 'snmptn', 'jika', 'masih', 'ada', 'keluhan', 'mengenai', 'pengisian', 'siakad', 'mpa', 'dsb', 'silakan', 'datang', 'hari', 'inibesok', 'ke', 'cont']","['info', 'tmn', 'maba', 'unj', 'jalur', 'snmptn', 'keluhan', 'pengisian', 'siakad', 'mpa', 'dsb', 'silakan', 'inibesok', 'cont']","['info', 'tmn', 'maba', 'unj', 'jalur', 'snmptn', 'keluh', 'isi', 'siakad', 'mpa', 'dsb', 'sila', 'inibesok', 'cont']"
2014-06-29,buat yang besok  kampus jangan disiain ya mampir aja buat yg ingin bertanya tentang siakad perkuliahan mpa info mahasiswa baru unj dll,ABEL4FE,"['buat', 'yang', 'besok', 'kampus', 'jangan', 'disiain', 'ya', 'mampir', 'aja', 'buat', 'yg', 'ingin', 'bertanya', 'tentang', 'siakad', 'perkuliahan', 'mpa', 'info', 'mahasiswa', 'baru', 'unj', 'dll']","['besok', 'kampus', 'disiain', 'mampir', 'siakad', 'perkuliahan', 'mpa', 'info', 'mahasiswa', 'unj', 'dll']","['besok', 'kampus', 'disiain', 'mampir', 'siakad', 'kuliah', 'mpa', 'info', 'mahasiswa', 'unj', 'dll']"
2014-06-29,unj min buat maba yg disuruh input biodata lewat web siakad caranya gmn sih ga ngerti,Azhariayunita,"['unj', 'min', 'buat', 'maba', 'yg', 'disuruh', 'input', 'biodata', 'lewat', 'web', 'siakad', 'caranya', 'gmn', 'sih', 'ga', 'ngerti']","['unj', 'min', 'maba', 'disuruh', 'input', 'biodata', 'web', 'siakad', 'gmn', 'ngerti']","['unj', 'min', 'maba', 'suruh', 'input', 'biodata', 'web', 'siakad', 'gmn', 'ngerti']"
2014-06-29,unj min info buka siakad kapan aja udah bisa setiap hari kah,dismaroyen,"['unj', 'min', 'info', 'buka', 'siakad', 'kapan', 'aja', 'udah', 'bisa', 'setiap', 'hari', 'kah']","['unj', 'min', 'info', 'buka', 'siakad', 'udah', 'kah']","['unj', 'min', 'info', 'buka', 'siakad', 'udah', 'kah']"
2014-06-29,jika masih banyak keluhan ttg pengisian siakad dsb teman maba unj snmptn bisa langsung datang ke tenda pengaduan advokasi di dekat baak,PKMFE_UNJ2015,"['jika', 'masih', 'banyak', 'keluhan', 'ttg', 'pengisian', 'siakad', 'dsb', 'teman', 'maba', 'unj', 'snmptn', 'bisa', 'langsung', 'datang', 'ke', 'tenda', 'pengaduan', 'advokasi', 'di', 'dekat', 'baak']","['keluhan', 'ttg', 'pengisian', 'siakad', 'dsb', 'teman', 'maba', 'unj', 'snmptn', 'langsung', 'tenda', 'pengaduan', 'advokasi', 'baak']","['keluh', 'ttg', 'isi', 'siakad', 'dsb', 'teman', 'maba', 'unj', 'snmptn', 'langsung', 'tenda', 'adu', 'advokasi', 'baak']"
2014-06-29,unj mau tanya dong untuk siakad total nilai ijazah itu yg mana ya punten infonya,desyides,"['unj', 'mau', 'tanya', 'dong', 'untuk', 'siakad', 'total', 'nilai', 'ijazah', 'itu', 'yg', 'mana', 'ya', 'punten', 'infonya']","['unj', 'siakad', 'total', 'nilai', 'ijazah', 'punten', 'infonya']","['unj', 'siakad', 'total', 'nilai', 'ijazah', 'punten', 'info']"
2014-06-29,unj mau tanya siakad saya ga bisa kebuka username sama passwordnya juga sudah sama kaya yang tercantum di struk pembayaran ukt,2file_,"['unj', 'mau', 'tanya', 'siakad', 'saya', 'ga', 'bisa', 'kebuka', 'username', 'sama', 'passwordnya', 'juga', 'sudah', 'sama', 'kaya', 'yang', 'tercantum', 'di', 'struk', 'pembayaran', 'ukt']","['unj', 'siakad', 'kebuka', 'username', 'passwordnya', 'kaya', 'tercantum', 'struk', 'pembayaran', 'ukt']","['unj', 'siakad', 'buka', 'username', 'passwordnya', 'kaya', 'cantum', 'struk', 'bayar', 'ukt']"
2014-06-29,halo min mau tanya bukannya sbt amp mggu jdwal akses semua angkatan tp knp tertulis utk agktn amp aja min,Muh_Handar_,"['halo', 'min', 'mau', 'tanya', 'bukannya', 'sbt', 'amp', 'mggu', 'jdwal', 'akses', 'semua', 'angkatan', 'tp', 'knp', 'tertulis', 'utk', 'agktn', 'amp', 'aja', 'min']","['halo', 'min', 'sbt', 'mggu', 'jdwal', 'akses', 'angkatan', 'tp', 'knp', 'tertulis', 'agktn', 'min']","['halo', 'min', 'sbt', 'mggu', 'jdwal', 'akses', 'angkat', 'tp', 'knp', 'tulis', 'agktn', 'min']"
2014-06-29,unj kak pasword siakad itu harus diganti apa engga,happylife_16,"['unj', 'kak', 'pasword', 'siakad', 'itu', 'harus', 'diganti', 'apa', 'engga']","['unj', 'kak', 'pasword', 'siakad', 'diganti', 'engga']","['unj', 'kak', 'pasword', 'siakad', 'ganti', 'engga']"
2014-06-28,jika ada pertanyaan seputar mpa siakad dll silakan tanya di grup tsb ya,BEMPPBA_UNJ,"['jika', 'ada', 'pertanyaan', 'seputar', 'mpa', 'siakad', 'dll', 'silakan', 'tanya', 'di', 'grup', 'tsb', 'ya']","['seputar', 'mpa', 'siakad', 'dll', 'silakan', 'grup', 'tsb']","['putar', 'mpa', 'siakad', 'dll', 'sila', 'grup', 'tsb']"
2014-06-28,untuk teman maba join grup fb mpa jbsa unj yaaa akan ada banyak inti terkait proses penerimaan maba mpa siakad dll,BEMPPBA_UNJ,"['untuk', 'teman', 'maba', 'join', 'grup', 'fb', 'mpa', 'jbsa', 'unj', 'yaaa', 'akan', 'ada', 'banyak', 'inti', 'terkait', 'proses', 'penerimaan', 'maba', 'mpa', 'siakad', 'dll']","['teman', 'maba', 'join', 'grup', 'fb', 'mpa', 'jbsa', 'unj', 'yaaa', 'inti', 'terkait', 'proses', 'penerimaan', 'maba', 'mpa', 'siakad', 'dll']","['teman', 'maba', 'join', 'grup', 'fb', 'mpa', 'jbsa', 'unj', 'yaaa', 'inti', 'kait', 'proses', 'terima', 'maba', 'mpa', 'siakad', 'dll']"
2014-06-28,utk pengisian siakad harap bersabar krn server siakad sdg banyak diakses pastikan bahwa username adl noreg pass adl no transaksi digit,Sasing_UNJ,"['utk', 'pengisian', 'siakad', 'harap', 'bersabar', 'krn', 'server', 'siakad', 'sdg', 'banyak', 'diakses', 'pastikan', 'bahwa', 'username', 'adl', 'noreg', 'pass', 'adl', 'no', 'transaksi', 'digit']","['pengisian', 'siakad', 'harap', 'bersabar', 'server', 'siakad', 'sdg', 'diakses', 'pastikan', 'username', 'adl', 'noreg', 'pass', 'adl', 'no', 'transaksi', 'digit']","['isi', 'siakad', 'harap', 'sabar', 'server', 'siakad', 'sdg', 'akses', 'pasti', 'username', 'adl', 'noreg', 'pass', 'adl', 'no', 'transaksi', 'digit']"
2014-06-28,unj min siakad saya ga bisa kebuka pas login malah ada bacaannya password anda salah solusinya dong,2file_,"['unj', 'min', 'siakad', 'saya', 'ga', 'bisa', 'kebuka', 'pas', 'login', 'malah', 'ada', 'bacaannya', 'password', 'anda', 'salah', 'solusinya', 'dong']","['unj', 'min', 'siakad', 'kebuka', 'pas', 'login', 'bacaannya', 'password', 'salah', 'solusinya']","['unj', 'min', 'siakad', 'buka', 'pas', 'login', 'baca', 'password', 'salah', 'solusi']"
2014-06-28,jika masih banyak keluhan ttg pengisian siakad dsb teman maba unj snmptn bisa langsung datang ke tenda pengaduan advokasi,PKMJEA2014,"['jika', 'masih', 'banyak', 'keluhan', 'ttg', 'pengisian', 'siakad', 'dsb', 'teman', 'maba', 'unj', 'snmptn', 'bisa', 'langsung', 'datang', 'ke', 'tenda', 'pengaduan', 'advokasi']","['keluhan', 'ttg', 'pengisian', 'siakad', 'dsb', 'teman', 'maba', 'unj', 'snmptn', 'langsung', 'tenda', 'pengaduan', 'advokasi']","['keluh', 'ttg', 'isi', 'siakad', 'dsb', 'teman', 'maba', 'unj', 'snmptn', 'langsung', 'tenda', 'adu', 'advokasi']"
2014-06-27,unj unj min mau tanyakalo siakad itu nilai ijazah gimana ya semua pelajaran di ijazah atau nilai un aja,zolddck,"['unj', 'unj', 'min', 'mau', 'tanyakalo', 'siakad', 'itu', 'nilai', 'ijazah', 'gimana', 'ya', 'semua', 'pelajaran', 'di', 'ijazah', 'atau', 'nilai', 'un', 'aja']","['unj', 'unj', 'min', 'tanyakalo', 'siakad', 'nilai', 'ijazah', 'gimana', 'pelajaran', 'ijazah', 'nilai', 'un']","['unj', 'unj', 'min', 'tanyakalo', 'siakad', 'nilai', 'ijazah', 'gimana', 'ajar', 'ijazah', 'nilai', 'un']"
2014-06-27,berikut jadwal buka siakad,Sasing_UNJ,"['berikut', 'jadwal', 'buka', 'siakad']","['jadwal', 'buka', 'siakad']","['jadwal', 'buka', 'siakad']"
2014-06-27,di siakad itu kita bisa isi krs kartu rencana studipendaftaran semester pendekdan melihat ip di khs kartu hasil studi,bemjikk_unj,"['di', 'siakad', 'itu', 'kita', 'bisa', 'isi', 'krs', 'kartu', 'rencana', 'studipendaftaran', 'semester', 'pendekdan', 'melihat', 'ip', 'di', 'khs', 'kartu', 'hasil', 'studi']","['siakad', 'isi', 'krs', 'kartu', 'rencana', 'studipendaftaran', 'semester', 'pendekdan', 'ip', 'khs', 'kartu', 'hasil', 'studi']","['siakad', 'isi', 'krs', 'kartu', 'rencana', 'studipendaftaran', 'semester', 'pendekdan', 'ip', 'khs', 'kartu', 'hasil', 'studi']"
2014-06-27,siakad sistem informasi akademik yaitu media administrasi mahasiswa yg dilakukan secara online,bemjikk_unj,"['siakad', 'sistem', 'informasi', 'akademik', 'yaitu', 'media', 'administrasi', 'mahasiswa', 'yg', 'dilakukan', 'secara', 'online']","['siakad', 'sistem', 'informasi', 'akademik', 'media', 'administrasi', 'mahasiswa', 'online']","['siakad', 'sistem', 'informasi', 'akademik', 'media', 'administrasi', 'mahasiswa', 'online']"
2014-06-27,unj min mw tanya id dan pasword siakad yg mananya sihthx min,aisaheldita,"['unj', 'min', 'mw', 'tanya', 'id', 'dan', 'pasword', 'siakad', 'yg', 'mananya', 'sihthx', 'min']","['unj', 'min', 'mw', 'id', 'pasword', 'siakad', 'mananya', 'sihthx', 'min']","['unj', 'min', 'mw', 'id', 'pasword', 'siakad', 'mana', 'sihthx', 'min']"
2014-06-27,bagi maba yg punya pertanyaan seputar siakad ujian mandiri mpa kuliah beasiswa atau apa pun tentang akademik langsung aja tanya kesini,bemjikk_unj,"['bagi', 'maba', 'yg', 'punya', 'pertanyaan', 'seputar', 'siakad', 'ujian', 'mandiri', 'mpa', 'kuliah', 'beasiswa', 'atau', 'apa', 'pun', 'tentang', 'akademik', 'langsung', 'aja', 'tanya', 'kesini']","['maba', 'seputar', 'siakad', 'ujian', 'mandiri', 'mpa', 'kuliah', 'beasiswa', 'akademik', 'langsung', 'kesini']","['maba', 'putar', 'siakad', 'uji', 'mandiri', 'mpa', 'kuliah', 'beasiswa', 'akademik', 'langsung', 'kesini']"
2014-06-27,utk teman yg ingin bertanya tentang siakad perkuliahan mpa info mahasiswa baru unj dsb silakan bisa berkunjung ke sana cont,BEMUNJ_OFFICIAL,"['utk', 'teman', 'yg', 'ingin', 'bertanya', 'tentang', 'siakad', 'perkuliahan', 'mpa', 'info', 'mahasiswa', 'baru', 'unj', 'dsb', 'silakan', 'bisa', 'berkunjung', 'ke', 'sana', 'cont']","['teman', 'siakad', 'perkuliahan', 'mpa', 'info', 'mahasiswa', 'unj', 'dsb', 'silakan', 'berkunjung', 'cont']","['teman', 'siakad', 'kuliah', 'mpa', 'info', 'mahasiswa', 'unj', 'dsb', 'sila', 'kunjung', 'cont']"
2014-06-26,unj min kok saya buka siakadpasswordnya salah truss yaaa tolong info dong thanks,Tirtaobiet,"['unj', 'min', 'kok', 'saya', 'buka', 'siakadpasswordnya', 'salah', 'truss', 'yaaa', 'tolong', 'info', 'dong', 'thanks']","['unj', 'min', 'buka', 'siakadpasswordnya', 'salah', 'truss', 'yaaa', 'tolong', 'info', 'thanks']","['unj', 'min', 'buka', 'siakadpasswordnya', 'salah', 'truss', 'yaaa', 'tolong', 'info', 'thanks']"
2014-06-26,unj min kok saya buka siakadpasswordnya salah yaaa tolong info dong thanks,Tirtaobiet,"['unj', 'min', 'kok', 'saya', 'buka', 'siakadpasswordnya', 'salah', 'yaaa', 'tolong', 'info', 'dong', 'thanks']","['unj', 'min', 'buka', 'siakadpasswordnya', 'salah', 'yaaa', 'tolong', 'info', 'thanks']","['unj', 'min', 'buka', 'siakadpasswordnya', 'salah', 'yaaa', 'tolong', 'info', 'thanks']"
2014-06-26,angkatan yah untuk buka siakad ada penjadwalannya sendiri buka pada tanggal juni dan juni,bemjikk_unj,"['angkatan', 'yah', 'untuk', 'buka', 'siakad', 'ada', 'penjadwalannya', 'sendiri', 'buka', 'pada', 'tanggal', 'juni', 'dan', 'juni']","['angkatan', 'buka', 'siakad', 'penjadwalannya', 'buka', 'tanggal', 'juni', 'juni']","['angkat', 'buka', 'siakad', 'jadwal', 'buka', 'tanggal', 'juni', 'juni']"
2014-06-26,haai iyaa hehe alhamdulillah sudah rt shabrinaanurf hii maba unj juga kah mau tanya dong udah bisa isi siakad blm,Snurfsh,"['haai', 'iyaa', 'hehe', 'alhamdulillah', 'sudah', 'rt', 'shabrinaanurf', 'hii', 'maba', 'unj', 'juga', 'kah', 'mau', 'tanya', 'dong', 'udah', 'bisa', 'isi', 'siakad', 'blm']","['haai', 'iyaa', 'alhamdulillah', 'shabrinaanurf', 'hii', 'maba', 'unj', 'kah', 'udah', 'isi', 'siakad', 'blm']","['haai', 'iyaa', 'alhamdulillah', 'shabrinaanurf', 'hii', 'maba', 'unj', 'kah', 'udah', 'isi', 'siakad', 'blm']"
2014-06-26,min mau tanya aku kok login siakad selalu salah password yapdhl udh bener di uktnya itu yg digit itu gimana ya min unj,dhearizkysh,"['min', 'mau', 'tanya', 'aku', 'kok', 'login', 'siakad', 'selalu', 'salah', 'password', 'yapdhl', 'udh', 'bener', 'di', 'uktnya', 'itu', 'yg', 'digit', 'itu', 'gimana', 'ya', 'min', 'unj']","['min', 'login', 'siakad', 'salah', 'password', 'yapdhl', 'udh', 'bener', 'uktnya', 'digit', 'gimana', 'min', 'unj']","['min', 'login', 'siakad', 'salah', 'password', 'yapdhl', 'udh', 'bener', 'uktnya', 'digit', 'gimana', 'min', 'unj']"
2014-06-26,unj kako siakad ngga bisa di save ya datanyaterus untuk tanggal juli bawa apa aja,brinayt,"['unj', 'kako', 'siakad', 'ngga', 'bisa', 'di', 'save', 'ya', 'datanyaterus', 'untuk', 'tanggal', 'juli', 'bawa', 'apa', 'aja']","['unj', 'kako', 'siakad', 'ngga', 'save', 'datanyaterus', 'tanggal', 'juli', 'bawa']","['unj', 'kako', 'siakad', 'ngga', 'save', 'datanyaterus', 'tanggal', 'juli', 'bawa']"
2014-06-26,unj kakenapa ya siakad ngga bisa diproses setelah udah isi biodata,brinayt,"['unj', 'kakenapa', 'ya', 'siakad', 'ngga', 'bisa', 'diproses', 'setelah', 'udah', 'isi', 'biodata']","['unj', 'kakenapa', 'siakad', 'ngga', 'diproses', 'udah', 'isi', 'biodata']","['unj', 'kakenapa', 'siakad', 'ngga', 'proses', 'udah', 'isi', 'biodata']"
2014-06-26,unj kako siakad ngga bisa di proses yaitu kenapadan untuk tanggal juli bawa apa ajamakasih,brinayt,"['unj', 'kako', 'siakad', 'ngga', 'bisa', 'di', 'proses', 'yaitu', 'kenapadan', 'untuk', 'tanggal', 'juli', 'bawa', 'apa', 'ajamakasih']","['unj', 'kako', 'siakad', 'ngga', 'proses', 'kenapadan', 'tanggal', 'juli', 'bawa', 'ajamakasih']","['unj', 'kako', 'siakad', 'ngga', 'proses', 'kenapadan', 'tanggal', 'juli', 'bawa', 'ajamakasih']"
2014-06-26,buat yang mau nanya tentang siakad perkuliahan mpa info tentang mahasiswa baru unj dan lainlain silakan berkunjung ke cont,ABEL4FE,"['buat', 'yang', 'mau', 'nanya', 'tentang', 'siakad', 'perkuliahan', 'mpa', 'info', 'tentang', 'mahasiswa', 'baru', 'unj', 'dan', 'lainlain', 'silakan', 'berkunjung', 'ke', 'cont']","['nanya', 'siakad', 'perkuliahan', 'mpa', 'info', 'mahasiswa', 'unj', 'lainlain', 'silakan', 'berkunjung', 'cont']","['nanya', 'siakad', 'kuliah', 'mpa', 'info', 'mahasiswa', 'unj', 'lainlain', 'sila', 'kunjung', 'cont']"
2014-06-26,untuk teman maba kalian disana bisa bertanya tentang siakad perkuliahan mpa nanya banyak lg deh terkait gimana itu kuliah yuuuk,bemjikk_unj,"['untuk', 'teman', 'maba', 'kalian', 'disana', 'bisa', 'bertanya', 'tentang', 'siakad', 'perkuliahan', 'mpa', 'nanya', 'banyak', 'lg', 'deh', 'terkait', 'gimana', 'itu', 'kuliah', 'yuuuk']","['teman', 'maba', 'disana', 'siakad', 'perkuliahan', 'mpa', 'nanya', 'lg', 'deh', 'terkait', 'gimana', 'kuliah', 'yuuuk']","['teman', 'maba', 'sana', 'siakad', 'kuliah', 'mpa', 'nanya', 'lg', 'deh', 'kait', 'gimana', 'kuliah', 'yuuuk']"
2014-06-26,kita dong rt bemjikkunj skrg hari kamis tanggal juni yaaa pada tau kan jadwal akses siakad hari ini buat angkatan berapa ,daranadya,"['kita', 'dong', 'rt', 'bemjikkunj', 'skrg', 'hari', 'kamis', 'tanggal', 'juni', 'yaaa', 'pada', 'tau', 'kan', 'jadwal', 'akses', 'siakad', 'hari', 'ini', 'buat', 'angkatan', 'berapa']","['bemjikkunj', 'skrg', 'kamis', 'tanggal', 'juni', 'yaaa', 'jadwal', 'akses', 'siakad', 'angkatan']","['bemjikkunj', 'skrg', 'kamis', 'tanggal', 'juni', 'yaaa', 'jadwal', 'akses', 'siakad', 'angkat']"
2014-06-26,nah dr jam jadwal akses siakad hanya untuk mahasiswa angkatan,bemjikk_unj,"['nah', 'dr', 'jam', 'jadwal', 'akses', 'siakad', 'hanya', 'untuk', 'mahasiswa', 'angkatan']","['dr', 'jam', 'jadwal', 'akses', 'siakad', 'mahasiswa', 'angkatan']","['dr', 'jam', 'jadwal', 'akses', 'siakad', 'mahasiswa', 'angkat']"
2014-06-26,jam siang ini jadwal akses siakad hanya untuk mahasiswa angkatan,bemjikk_unj,"['jam', 'siang', 'ini', 'jadwal', 'akses', 'siakad', 'hanya', 'untuk', 'mahasiswa', 'angkatan']","['jam', 'siang', 'jadwal', 'akses', 'siakad', 'mahasiswa', 'angkatan']","['jam', 'siang', 'jadwal', 'akses', 'siakad', 'mahasiswa', 'angkat']"
2014-06-26,skrg hari kamis tanggal juni yaaa pada tau kan jadwal akses siakad hari ini buat angkatan berapa ,bemjikk_unj,"['skrg', 'hari', 'kamis', 'tanggal', 'juni', 'yaaa', 'pada', 'tau', 'kan', 'jadwal', 'akses', 'siakad', 'hari', 'ini', 'buat', 'angkatan', 'berapa']","['skrg', 'kamis', 'tanggal', 'juni', 'yaaa', 'jadwal', 'akses', 'siakad', 'angkatan']","['skrg', 'kamis', 'tanggal', 'juni', 'yaaa', 'jadwal', 'akses', 'siakad', 'angkat']"
2014-06-26,min jadwal siakad buat itu kapan sih unj unj,putriuts,"['min', 'jadwal', 'siakad', 'buat', 'itu', 'kapan', 'sih', 'unj', 'unj']","['min', 'jadwal', 'siakad', 'unj', 'unj']","['min', 'jadwal', 'siakad', 'unj', 'unj']"
2014-06-25,pengisian data maba di web siakadunj lancar jaya jam segini ketimbang tadi sore buat login aja sampai berjam jam nunggunya,Reza_rafiansa,"['pengisian', 'data', 'maba', 'di', 'web', 'siakadunj', 'lancar', 'jaya', 'jam', 'segini', 'ketimbang', 'tadi', 'sore', 'buat', 'login', 'aja', 'sampai', 'berjam', 'jam', 'nunggunya']","['pengisian', 'data', 'maba', 'web', 'siakadunj', 'lancar', 'jaya', 'jam', 'segini', 'ketimbang', 'sore', 'login', 'berjam', 'jam', 'nunggunya']","['isi', 'data', 'maba', 'web', 'siakadunj', 'lancar', 'jaya', 'jam', 'gin', 'ketimbang', 'sore', 'login', 'jam', 'jam', 'nunggunya']"
2014-06-25,tolong dibaca dan dipahami informasi didalam tweet sebelumnya bagi yg kebingungan dgn siakad silakan datang ke stand bem unj thanks,PKMJEA2014,"['tolong', 'dibaca', 'dan', 'dipahami', 'informasi', 'didalam', 'tweet', 'sebelumnya', 'bagi', 'yg', 'kebingungan', 'dgn', 'siakad', 'silakan', 'datang', 'ke', 'stand', 'bem', 'unj', 'thanks']","['tolong', 'dibaca', 'dipahami', 'informasi', 'didalam', 'tweet', 'kebingungan', 'siakad', 'silakan', 'stand', 'bem', 'unj', 'thanks']","['tolong', 'baca', 'paham', 'informasi', 'dalam', 'tweet', 'bingung', 'siakad', 'sila', 'stand', 'bem', 'unj', 'thanks']"
2014-06-25,utk teman yg ingin bertanya tentang siakad perkuliahan mpa info mahasiswa baru unj dsb silakan bisa berkunjung ke sana,PKMJEA2014,"['utk', 'teman', 'yg', 'ingin', 'bertanya', 'tentang', 'siakad', 'perkuliahan', 'mpa', 'info', 'mahasiswa', 'baru', 'unj', 'dsb', 'silakan', 'bisa', 'berkunjung', 'ke', 'sana']","['teman', 'siakad', 'perkuliahan', 'mpa', 'info', 'mahasiswa', 'unj', 'dsb', 'silakan', 'berkunjung']","['teman', 'siakad', 'kuliah', 'mpa', 'info', 'mahasiswa', 'unj', 'dsb', 'sila', 'kunjung']"
2014-06-25,alhamdulillah akhirnya bisa login siakad juga cc official unj biologi,iamgame59,"['alhamdulillah', 'akhirnya', 'bisa', 'login', 'siakad', 'juga', 'cc', 'official', 'unj', 'biologi']","['alhamdulillah', 'login', 'siakad', 'cc', 'official', 'unj', 'biologi']","['alhamdulillah', 'login', 'siakad', 'cc', 'official', 'unj', 'biologi']"
2014-06-25,unj min mau tanya saya buka siakad gak bisabisa kebuka kenapa ya,cahaya_ayu,"['unj', 'min', 'mau', 'tanya', 'saya', 'buka', 'siakad', 'gak', 'bisabisa', 'kebuka', 'kenapa', 'ya']","['unj', 'min', 'buka', 'siakad', 'bisabisa', 'kebuka']","['unj', 'min', 'buka', 'siakad', 'bisabisa', 'buka']"
2014-06-25,anisa udah liat siakad unj belum,cahaya_ayu,"['anisa', 'udah', 'liat', 'siakad', 'unj', 'belum']","['anisa', 'udah', 'liat', 'siakad', 'unj']","['anisa', 'udah', 'liat', 'siakad', 'unj']"
